"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/754frt_KrishnaKantDixitAsst.Prof.CSGLA120286(2).jpg","Mr. Krishna Kant Dixit","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/754/mr-krishna-kant-dixit"
"https://www.gla.ac.in/Uploads/faculty/751frt_PrernaSharmaAsst.ProfCS01.jpg","Ms. Prerna Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/751/ms-prerna-sharma"
"https://www.gla.ac.in/Uploads/faculty/750frt_ShilpiYadav-Copy.jpg","Ms. Shilpi Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/750/ms-shilpi-yadav"
"https://www.gla.ac.in/Uploads/faculty/748frt_ManishaSingh-Copy.jpg","Ms. Manisha Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/748/ms-manisha-singh"
"https://www.gla.ac.in/Uploads/faculty/745frt_AkashKumarChoudhary(1).JPG","Mr. Akash Kumar Chaudhary","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/745/mr-akash-kumar-chaudhary"
"https://www.gla.ac.in/Uploads/faculty/1500frt_Small.jpg","Dr. Tapan Kant","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1500/dr-tapan-kant"
"https://www.gla.ac.in/Uploads/faculty/741frt_JayPrakashGarg.JPG","Mr. Jay Prakash Garg","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/741/mr-jay-prakash-garg"
"https://www.gla.ac.in/Uploads/faculty/1131frt_Sachin-Upadhyay-sm.jpg","Mr. Sachin Upadhyay","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1131/mr-sachin-upadhyay"
"https://www.gla.ac.in/Uploads/faculty/909frt_Anushree-Copy.jpg","Ms. Anushree","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/909/ms-anushree"
"https://www.gla.ac.in/Uploads/faculty/1496frt_Small.jpg","Ms. Roshni Patoa","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1496/ms-roshni-patoa"
"https://www.gla.ac.in/Uploads/faculty/929frt_825frt_rahul-Small.jpg","Ms. Rounak Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/929/ms-rounak-agrawal"
"https://www.gla.ac.in/Uploads/faculty/928frt_SaloniBansalAst.Prof.GLA120297CS.jpg","Ms. Saloni Bansal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/928/ms-saloni-bansal"
"https://www.gla.ac.in/Uploads/faculty/927frt_NiraAsst.ProfCEAGLA120298-Copy.JPG","Ms. Neera","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/927/ms-neera"
"https://www.gla.ac.in/Uploads/faculty/923frt_AnkushS.jpg","Dr. Ankush Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/923/dr-ankush-agrawal"
"https://www.gla.ac.in/Uploads/faculty/922frt_Payal_Bose-Copy.png","Ms. Payal Bose","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/922/ms-payal-bose"
"https://www.gla.ac.in/Uploads/faculty/911frt_UpasanaSingh-Copy.jpg","Ms. Upasana Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/911/ms-upasana-singh"
"https://www.gla.ac.in/Uploads/faculty/1352frt_SoumyaShrivastavaAsst.ProfCSEGLA123071.JPG","Ms. Soumya Shrivastava","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1352/ms-soumya-shrivastava"
"https://www.gla.ac.in/Uploads/faculty/913frt_825frt_rahul-Small.jpg","Dr. Ranjana Joshi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/913/dr-ranjana-joshi"
"https://www.gla.ac.in/Uploads/faculty/973frt_ShivankS.jpg","Mr. Shivank Chauhan","Teaching Assistant","https://www.gla.ac.in/academics/faculty-detail/973/mr-shivank-chauhan"
"https://www.gla.ac.in/Uploads/faculty/1314frt_SaurabhRajSangwanAsst.ProfCEAGLA123066-Copy.JPG","Mr. Saurabh Raj Sangwan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1314/mr-saurabh-raj-sangwan"
"https://www.gla.ac.in/Uploads/faculty/1504frt_Small.jpg","Dr. Medha Kirti","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1504/dr-medha-kirti"
"https://www.gla.ac.in/Uploads/faculty/914frt_JuhiSingh-Copy.jpg","Ms. Juhi Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/914/ms-juhi-singh"
"https://www.gla.ac.in/Uploads/faculty/918frt_AbhishekToofani.png","Mr. Abhishek Toofani","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/918/mr-abhishek-toofani"
"https://www.gla.ac.in/Uploads/faculty/1505frt_Small.jpg","Ms. Ruby Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1505/ms-ruby-singh"
"https://www.gla.ac.in/Uploads/faculty/1506frt_Small.jpg","Mr. Sushil Kumar","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1506/mr-sushil-kumar"
"https://www.gla.ac.in/Uploads/faculty/917frt_RituRai-Copy.jpg","Ms. Ritu Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/917/ms-ritu-rai"
"https://www.gla.ac.in/Uploads/faculty/919frt_RiteshKumari-Copy.png","Ms. Ritesh Kumari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/919/ms-ritesh-kumari"
"https://www.gla.ac.in/Uploads/faculty/915frt_RichaPandey.jpg","Ms. Richa Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/915/ms-richa-pandey"
"https://www.gla.ac.in/Uploads/faculty/916frt_RishabhVats.jpg","Mr. Rishabh Vats","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/916/mr-rishabh-vats"
"https://www.gla.ac.in/Uploads/faculty/1321frt_PrabhatKumarAsst.Prof.CEAGLA123065-Copy.JPG","Mr. Prabhat Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1321/mr-prabhat-kumar"
"https://www.gla.ac.in/Uploads/faculty/1323frt_PuneetSharmaTeachingAsso.CEAGLA123063.JPG","Dr. Puneet Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1323/dr-puneet-sharma"
"https://www.gla.ac.in/Uploads/faculty/1344frt_AvaneeshKumarYadavAsst.ProfCEAGLA123300-Copy.JPG","Mr. Avaneesh Kumar Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1344/mr-avaneesh-kumar-yadav"
"https://www.gla.ac.in/Uploads/faculty/1325frt_SumanKumarDasTechnicalTrainerCEAGLA123064-Copy.JPG","Mr. Suman Kumar Das","Technical Trainer","https://www.gla.ac.in/academics/faculty-detail/1325/mr-suman-kumar-das"
"https://www.gla.ac.in/Uploads/faculty/1343frt_JayatiKrishnaGoswamiAsst.ProfCEAGLA123053.JPG","Mr. Jayati Krishna Goswami","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1343/mr-jayati-krishna-goswami-"
"https://www.gla.ac.in/Uploads/faculty/1345frt_RakeshPandeyAsst.ProfCEAGLA123052.JPG","Mr. Rakesh Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1345/mr-rakesh-pandey"
"https://www.gla.ac.in/Uploads/faculty/1120frt_Small.jpg","Ms. Kamini Pathak","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1120/ms-kamini-pathak"
"https://www.gla.ac.in/Uploads/faculty/1249frt_AyushiSharmas.png","Ms. Ayushi Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1249/ms-ayushi-sharma-"
"https://www.gla.ac.in/Uploads/faculty/1329frt_RickChatterjeeAsst.Prof.CEAGLA123057.JPG","Mr. Rick Chatterjee","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1329/mr-rick-chatterjee"
"https://www.gla.ac.in/Uploads/faculty/1421frt_ShahbazAhmadKhandayAsst.ProfCEAGLA124162(1).png","Mr. Shahbaz Ahmad Khanday","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1421/mr-shahbaz-ahmad-khanday"
"https://www.gla.ac.in/Uploads/faculty/1122frt_SiddharthSinghTeachingAssociateCEAGLA122273.JPG","Mr. Siddharth Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1122/mr-siddharth-singh"
"https://www.gla.ac.in/Uploads/faculty/1123frt_AnkurRaiAsst.Prof.CSGLA122274.JPG","Dr. Ankur Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1123/dr-ankur-rai"
"https://www.gla.ac.in/Uploads/faculty/1153frt_Ms.-Ayushi-Dixit-sm.jpg","Ms. Ayushi Dixit","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1153/ms-ayushi-dixit"
"https://www.gla.ac.in/Uploads/faculty/1274frt_BrajeshKumarShuklaAsst.ProfCEAGLA123262.jpg","Mr. Brajesh Kumar Shukla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1274/mr-brajesh-kumar-shukla"
"https://www.gla.ac.in/Uploads/faculty/1327frt_KamalNarayanKamleshAsst.ProfCEAGLA122284.JPG","Mr. Kamal Narayan Kamlesh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1327/mr-kamal-narayan-kamlesh"
"https://www.gla.ac.in/Uploads/faculty/1423frt_MrinmoyKayalAsst.ProfCEAGLA124164.JPG","Mr. Mrinmoy Kayal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1423/mr-mrinmoy-kayal"
"https://www.gla.ac.in/Uploads/faculty/1242frt_RahulShandilyas.png","Mr. Rahul Shandilya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1242/mr-rahul-shandilya-"
"https://www.gla.ac.in/Uploads/faculty/1416frt_SaurabhTewariAsst.ProfCEAGLA124154-Copy.JPG","Mr. Saurabh Tewari","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1416/mr-saurabh-tewari-"
"https://www.gla.ac.in/Uploads/faculty/1434frt_SonalSinghAsst.Prof.CEAGLA124167.JPG","Ms. Sonal Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1434/ms-sonal-singh"
"https://www.gla.ac.in/Uploads/faculty/1479frt_KoushikChoudhuryAsst.ProfCEAGLA124196.JPG","Mr. Koushik Choudhury","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1479/mr-koushik-choudhury"
"https://www.gla.ac.in/Uploads/faculty/1488frt_AshishKumarPalAsst.ProfCEAGLA124200.JPG","Mr. Ashish Kumar Pal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1488/mr-ashish-kumar-pal"
"https://www.gla.ac.in/Uploads/faculty/1498frt_Small.jpg","Mr. Ashutosh Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1498/mr-ashutosh-singh"
"https://www.gla.ac.in/Uploads/faculty/1245frt_RamakantKumars.png","Mr. Ramakant Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1245/mr-ramakant-kumar"
"https://www.gla.ac.in/Uploads/faculty/1489frt_RahulKaulAsstProfCEAGLA124199.JPG","Mr. Rahul Kaul","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1489/mr-rahul-kaul"
"https://www.gla.ac.in/Uploads/faculty/1244frt_AnilChanchal-s.jpg","Mr. Anil Chanchal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1244/mr-anil-chanchal"
"https://www.gla.ac.in/Uploads/faculty/1243frt_ShubhamMishras.png","Mr. Shubham Mishra","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1243/mr-shubham-mishra"
"https://www.gla.ac.in/Uploads/faculty/1422frt_ChhaviBajpaiAsst.ProfCEAGLA124163.jpg","Ms. Chhavi Bajpai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1422/ms-chhavi-bajpai"
"https://www.gla.ac.in/Uploads/faculty/1502frt_Small.jpg","Mr. Ashu Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1502/mr-ashu-singh"
"https://www.gla.ac.in/Uploads/faculty/1380frt_RohitKumarGuptaAsst.ProfCEAGLA124155-Copy.JPG","Mr. Rohit Kumar Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1380/mr-rohit-kumar-gupta"
"https://www.gla.ac.in/Uploads/faculty/1491frt_GanpatiRathiaAsstProfCEAGLA124202(1).JPG","Mr. Ganpati Rathia","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1491/mr-ganpati-rathia"
"https://www.gla.ac.in/Uploads/faculty/1494frt_AshishKumarAsstProf.CEAGLA124204.JPG","Mr. Ashish Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1494/mr-ashish-kumar"
"https://www.gla.ac.in/Uploads/faculty/1492frt_RohiniRainaAsst.Prof.CEAGLA124201(1).JPG","Ms. Rohini Raina","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1492/ms-rohini-raina"
"https://www.gla.ac.in/Uploads/faculty/1495frt_Small.jpg","Dr. Shekhar Karanwal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1495/dr-shekhar-karanwal"
"https://www.gla.ac.in/Uploads/faculty/1425frt_DSC_0684copy(2)(1).jpg","Mr. Garvit Dohere","Technical Trainer","https://www.gla.ac.in/academics/faculty-detail/1425/mr-garvit-dohere"
"https://www.gla.ac.in/Uploads/faculty/1499frt_Small.jpg","Ms. Nirankita Debnath","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1499/ms-nirankita-debnath"
"https://www.gla.ac.in/Uploads/faculty/1476frt_RahulKumarGautamAsst.ProfCSGLA124194.JPG","Dr. Rahul Kumar Gautam","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1476/dr-rahul-kumar-gautam"
"https://www.gla.ac.in/Uploads/faculty/1374frt_SachinKumarYadavAsst.ProfCEAGLA124153.JPG","Dr. Sachin Kumar Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1374/dr-sachin-kumar-yadav"
"https://www.gla.ac.in/Uploads/faculty/1442frt_SatishKumarMauryaAsst.ProfCEAGLA124174-Copy.JPG","Mr. Satish Kumar Maurya","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1442/mr-satish-kumar-maurya"
"https://www.gla.ac.in/Uploads/faculty/1429frt_PrasenjitDharAsst.ProfCEAGLA124161(1).JPG","Dr. Prasenjit Dhar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1429/dr-prasenjit-dhar"
"https://www.gla.ac.in/Uploads/faculty/1431frt_ArijitDasAsst.Prof.CSGLA124166(1).JPG","Mr. Arijit Das","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1431/mr-arijit-das"
"https://www.gla.ac.in/Uploads/faculty/1061frt_GitanjaliVermaAsst.Prof.CSGLA122254-Copy.JPG","Ms. Gitanjali Verma","Assistant Professor - Research","https://www.gla.ac.in/academics/faculty-detail/1061/ms-gitanjali-verma"
"https://www.gla.ac.in/Uploads/faculty/1443frt_AmanDeepSinghAsst.ProfCEAGLA124175-Copy.JPG","Mr. Aman Deep Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1443/mr-aman-deep-singh"
"https://www.gla.ac.in/Uploads/faculty/1213frt_RubyPanwarAsst.ProfCEAs.png","Dr. Ruby Panwar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1213/dr-ruby-panwar"
"https://www.gla.ac.in/Uploads/faculty/1211frt_AmitKumarAsst.ProfCEAS.png","Mr. Amit Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1211/mr-amit-kumar"
"https://www.gla.ac.in/Uploads/faculty/1257frt_SujathaJayarajs.png","Ms. Sujatha Jayaraj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1257/ms-sujatha-jayaraj"
"https://www.gla.ac.in/Uploads/faculty/1464frt_MasoodAhmadAsst.ProfCEAGLA124190.JPG","Dr. Masood Ahmad","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1464/dr-masood-ahmad"
"https://www.gla.ac.in/Uploads/faculty/1424frt_manish-gupta.webp","Dr. Manish Gupta","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1424/dr-manish-gupta"
"https://www.gla.ac.in/Uploads/faculty/1230frt_SantoshKumarSwarnkars.png","Mr. Santosh Kumar Swarnkar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1230/mr-santosh-kumar-swarnkar"
"https://www.gla.ac.in/Uploads/faculty/1370frt_SeemaMehlaAsst.ProfCEAGLA124152-Copy.JPG","Ms. Seema Mehla","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1370/ms-seema-mehla"
"https://www.gla.ac.in/Uploads/faculty/950frt_SarojKumarPandeyAsst.ProfCSGLA121229(2).jpg","Dr. Saroj Kumar Pandey","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/950/dr-saroj-kumar-pandey"
"https://www.gla.ac.in/Uploads/faculty/1252frt_CheshtaaBhardwajs.png","Ms. Cheshtaa Bhardwaj","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1252/ms-cheshtaa-bhardwaj"
"https://www.gla.ac.in/Uploads/faculty/1258frt_PriyankaGuptas.png","Dr. Priyanka Gupta","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1258/dr-priyanka-gupta"
"https://www.gla.ac.in/Uploads/faculty/1263frt_ShashiBhushans.png","Mr. Shashi Bhushan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1263/mr-shashi-bhushan-"
"https://www.gla.ac.in/Uploads/faculty/1266frt_AyushiAsst.s.png","Ms. Ayushi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1266/ms-ayushi"
"https://www.gla.ac.in/Uploads/faculty/1026frt_Small.jpg","Mr. Chandan Chakraborty","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1026/mr-chandan-chakraborty"
"https://www.gla.ac.in/Uploads/faculty/825frt_SURESHPRATAPSINGHGLA216026small.jpg","Mr. Suresh Pratap Singh","DIRECTOR- T&D","https://www.gla.ac.in/academics/faculty-detail/825/mr-suresh-pratap-singh"
"https://www.gla.ac.in/Uploads/faculty/1109frt_ashok-bhansali-fac.webp","Prof. Ashok Bhansali","Professor and Dean","https://www.gla.ac.in/academics/faculty-detail/1109/prof-ashok-bhansali"
"https://www.gla.ac.in/Uploads/faculty/6frt_Ashish-Sharma.jpg","Prof. Ashish Sharma","Professor, Dean Academics and Chief Proctor","https://www.gla.ac.in/academics/faculty-detail/6/prof-ashish-sharma"
"https://www.gla.ac.in/Uploads/faculty/7frt_Dilip-Kumar-Sharma.jpg","Prof. Dilip Kumar Sharma","Professor & Dean (International Relations & Academic Collaborations)","https://www.gla.ac.in/academics/faculty-detail/7/prof-dilip-kumar-sharma"
"https://www.gla.ac.in/Uploads/faculty/1387frt_nishant-singh-sm.jpg","Dr. Nishant Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1387/dr-nishant-singh"
"https://www.gla.ac.in/Uploads/faculty/508frt_Hitendra-Garg-Associate-Prof-CS-GLA119311.JPG","Dr. Hitendra Garg","Professor & Associate Head","https://www.gla.ac.in/academics/faculty-detail/508/dr-hitendra-garg"
"https://www.gla.ac.in/Uploads/faculty/185frt_Mayank-Srivastava.jpg","Dr. Mayank Srivastava","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/185/dr-mayank-srivastava"
"https://www.gla.ac.in/Uploads/faculty/187frt_Neeraj-Gupta.jpg","Dr. Neeraj Gupta","Associate Head & Associate Professor","https://www.gla.ac.in/academics/faculty-detail/187/dr-neeraj-gupta"
"https://www.gla.ac.in/Uploads/faculty/705frt_Prof.KumarS.jpg","Prof. Kumar Sankar Ray","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/705/prof-kumar-sankar-ray"
"https://www.gla.ac.in/Uploads/faculty/620frt_SamirKumarBandyopadhyay-Copy.jpg","Prof. Samir Kumar Bandhopadhyay","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/620/prof-samir-kumar-bandhopadhyay"
"https://www.gla.ac.in/Uploads/faculty/248frt_Sachin-Sharma.jpg","Mr. Sachin Sharma","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/248/mr-sachin-sharma"
"https://www.gla.ac.in/Uploads/faculty/191frt_Rakesh.kr.Galav.jpg","Dr. Rakesh Kr. Galav","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/191/dr-rakesh-kr-galav"
"https://www.gla.ac.in/Uploads/faculty/711frt_amitavapictc.jpg","Prof. Amitava Sen","Distinguished Professor","https://www.gla.ac.in/academics/faculty-detail/711/prof-amitava-sen"
"https://www.gla.ac.in/Uploads/faculty/194frt_Anjani-Kumar-Rai.jpg","Mr. Anjani Kumar Rai","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/194/mr-anjani-kumar-rai"
"https://www.gla.ac.in/Uploads/faculty/180frt_Ashish-Sharma.jpg","Dr. Ashish Sharma","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/180/dr-ashish-sharma"
"https://www.gla.ac.in/Uploads/faculty/196frt_Anupam-Yadav.jpg","Ms. Anupam Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/196/ms-anupam-yadav"
"https://www.gla.ac.in/Uploads/faculty/200frt_Narendra-Mohan.jpg","Mr. Narendra Mohan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/200/mr-narendra-mohan"
"https://www.gla.ac.in/Uploads/faculty/202frt_Subhash-Chand-Agrawal.jpg","Dr. Subhash Chand Agrawal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/202/dr-subhash-chand-agrawal"
"https://www.gla.ac.in/Uploads/faculty/246frt_Rahul-Pradhan.jpg","Dr. Rahul Pradhan","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/246/dr-rahul-pradhan"
"https://www.gla.ac.in/Uploads/faculty/802frt_Sandeep-Kumar-Rathore-small.jpg","Dr. Sandeep Rathor","Associate Head & Associate Professor","https://www.gla.ac.in/academics/faculty-detail/802/dr-sandeep-rathor"
"https://www.gla.ac.in/Uploads/faculty/207frt_Rajesh-Kumar-Tripathi.jpg","Dr. Rajesh Kumar Tripathi","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/207/dr-rajesh-kumar-tripathi"
"https://www.gla.ac.in/Uploads/faculty/253frt_Mayank-Agrawal.jpg","Dr. Mayank Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/253/dr-mayank-agrawal"
"https://www.gla.ac.in/Uploads/faculty/217frt_Anshy-Singh.jpg","Dr. Anshy Singh","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/217/dr-anshy-singh"
"https://www.gla.ac.in/Uploads/faculty/219frt_Praveen-Mittal.jpg","Dr. Praveen Mittal","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/219/dr-praveen-mittal"
"https://www.gla.ac.in/Uploads/faculty/230frt_Piyush-Vashistha.jpg","Mr. Piyush Vashistha","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/230/mr-piyush-vashistha"
"https://www.gla.ac.in/Uploads/faculty/298frt_Aditya-Saxena.jpg","Dr. Aditya Saxena","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/298/dr-aditya-saxena"
"https://www.gla.ac.in/Uploads/faculty/1388frt_dummy-sm.jpg","Dr. Vinod Jain","Assistant professor","https://www.gla.ac.in/academics/faculty-detail/1388/dr-vinod-jain"
"https://www.gla.ac.in/Uploads/faculty/82frt_Pooja-Pathak.jpg","Dr. Pooja Pathak","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/82/dr-pooja-pathak"
"https://www.gla.ac.in/Uploads/faculty/245frt_Akash-yadav.jpg","Dr. Akash yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/245/dr-akash-yadav"
"https://www.gla.ac.in/Uploads/faculty/270frt_Himanshu-Sharma.jpg","Dr. Himanshu Sharma","Associate Professor & Dean - Satudent Welfare","https://www.gla.ac.in/academics/faculty-detail/270/dr-himanshu-sharma"
"https://www.gla.ac.in/Uploads/faculty/249frt_Asheesh-Tiwari.jpg","Dr. Asheesh Tiwari","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/249/dr-asheesh-tiwari"
"https://www.gla.ac.in/Uploads/faculty/618frt_MohdAmirSmall.jpg","Mr. Mohd. Amir Khan","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/618/mr-mohd-amir-khan"
"https://www.gla.ac.in/Uploads/faculty/268frt_Dhirendra-Prasad-Yadav.jpg","Mr. Dhirendra Prasad Yadav","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/268/mr-dhirendra-prasad-yadav"
