"img-fluid src","achievers-cont","achievers-cont 2","achievers-cont href"
"https://www.gla.ac.in/Uploads/faculty/437frt_Om-Prakash-Agrawal-01.jpg","Dr. Om Prakash Agrawal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/437/dr-om-prakash-agrawal"
"https://www.gla.ac.in/Uploads/faculty/453frt_Deepika-Pandoi-01.jpg","Dr. Deepika Pandoi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/453/dr-deepika-pandoi"
"https://www.gla.ac.in/Uploads/faculty/454frt_Preeti-Tarkar-01.jpg","Dr. Preeti Tarkar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/454/dr-preeti-tarkar"
"https://www.gla.ac.in/Uploads/faculty/1194frt_vijay-gupta.jpg","Dr. Vijay Prakash Gupta","Associate Professor","https://www.gla.ac.in/academics/faculty-detail/1194/dr-vijay-prakash-gupta"
"https://www.gla.ac.in/Uploads/faculty/1203frt_ShaliniGoyalManagementAsst.ProfGLA123533.JPG","Dr. Shalini Goyal","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1203/dr-shalini-goyal"
"https://www.gla.ac.in/Uploads/faculty/457frt_Umesh-Kumar-Chaturvedi-01.jpg","Dr. Umesh Kumar Chaturvedi","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/457/dr-umesh-kumar-chaturvedi"
"https://www.gla.ac.in/Uploads/faculty/1209frt_ShanMohammadAsst.ProfManagement-s.png","Dr. Shan Mohammad","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1209/dr-shan-mohammad"
"https://www.gla.ac.in/Uploads/faculty/1187frt_Mr.-Sandeep-Kumar-sm.jpg","Dr. Sandeep Kumar","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1187/dr-sandeep-kumar"
"https://www.gla.ac.in/Uploads/faculty/560frt_383frt_01.jpg","Prof. Arun Kumar Agrawal","Emeritus Professor","https://www.gla.ac.in/academics/faculty-detail/560/prof-arun-kumar-agrawal"
"https://www.gla.ac.in/Uploads/faculty/567frt_SunitaAsst.Prof.01GLA119603s.jpg","Dr. Sunita","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/567/dr-sunita"
"https://www.gla.ac.in/Uploads/faculty/1195frt_Mr.-Pankaj-sm.jpg","Dr. Pankaj Singh","Assistant Professor","https://www.gla.ac.in/academics/faculty-detail/1195/dr-pankaj-singh"
